time,gFx,gFy,gFz,TgF
104.976000,0.2951,0.9457,-0.0088,0.991
104.978000,0.2937,0.9448,-0.0095,0.989
104.980000,0.2968,0.9406,-0.0112,0.986
104.982000,0.2990,0.9377,-0.0144,0.984
104.984000,0.2993,0.9357,-0.0220,0.983
104.986000,0.2986,0.9333,-0.0274,0.980
104.988000,0.2998,0.9323,-0.0288,0.980
104.989000,0.2986,0.9382,-0.0359,0.985
104.992000,0.2758,0.9665,-0.0437,1.006
104.998000,0.2599,0.9577,-0.0303,0.993
104.998000,0.2614,0.9431,-0.0244,0.979
104.999000,0.2719,0.9294,-0.0208,0.969
105.000000,0.2932,0.9296,-0.0132,0.975
105.002000,0.3032,0.9296,-0.0115,0.978
105.004000,0.3164,0.9286,-0.0095,0.981
105.006000,0.3232,0.9264,-0.0061,0.981
105.008000,0.3230,0.9247,-0.0029,0.980
105.028000,0.3198,0.9247,0.0027,0.978
105.029000,0.3117,0.9291,0.0049,0.980
105.029000,0.3049,0.9303,0.0061,0.979
105.029000,0.2998,0.9313,0.0042,0.978
105.030000,0.2964,0.9323,-0.0010,0.978
105.030000,0.2949,0.9323,-0.0064,0.978
105.031000,0.2942,0.9321,-0.0105,0.977
105.031000,0.2954,0.9318,-0.0166,0.978
105.031000,0.2973,0.9313,-0.0195,0.978
105.032000,0.2993,0.9321,-0.0213,0.979
105.032000,0.3015,0.9301,-0.0239,0.978
105.033000,0.3081,0.9267,-0.0286,0.977
105.034000,0.3135,0.9228,-0.0310,0.975
105.036000,0.3166,0.9206,-0.0305,0.974
105.038000,0.3230,0.9137,-0.0313,0.970
105.040000,0.3298,0.9108,-0.0318,0.969
105.042000,0.3306,0.9096,-0.0308,0.968
105.045000,0.3325,0.9079,-0.0310,0.967
105.046000,0.3354,0.9074,-0.0283,0.968
105.048000,0.3369,0.9079,-0.0259,0.969
105.050000,0.3372,0.9081,-0.0215,0.969
105.052000,0.3362,0.9086,-0.0203,0.969
105.054000,0.3315,0.9098,-0.0166,0.968
105.056000,0.3301,0.9106,-0.0164,0.969
105.058000,0.3262,0.9113,-0.0156,0.968
105.061000,0.3213,0.9140,-0.0154,0.969
105.062000,0.3186,0.9140,-0.0147,0.968
105.064000,0.3132,0.9162,-0.0151,0.968
105.066000,0.3083,0.9211,-0.0125,0.971
105.068000,0.3064,0.9228,-0.0117,0.972
105.070000,0.3017,0.9259,-0.0093,0.974
105.072000,0.2981,0.9247,-0.0059,0.972
105.074000,0.2981,0.9238,-0.0022,0.971
105.076000,0.2971,0.9240,-0.0005,0.971
105.078000,0.2966,0.9247,0.0012,0.971
105.080000,0.2998,0.9264,0.0042,0.974
105.082000,0.3017,0.9269,0.0042,0.975
105.084000,0.3047,0.9257,0.0042,0.975
105.086000,0.3095,0.9233,0.0024,0.974
105.088000,0.3122,0.9230,-0.0002,0.974
105.090000,0.3161,0.9218,-0.0046,0.975
105.092000,0.3193,0.9220,-0.0078,0.976
105.098000,0.3208,0.9201,-0.0103,0.974
105.098000,0.3230,0.9201,-0.0149,0.975
105.099000,0.3257,0.9201,-0.0169,0.976
105.100000,0.3257,0.9179,-0.0203,0.974
105.102000,0.3252,0.9179,-0.0208,0.974
105.104000,0.3235,0.9169,-0.0198,0.972
105.106000,0.3210,0.9181,-0.0213,0.973
105.108000,0.3198,0.9189,-0.0220,0.973
105.110000,0.3201,0.9201,-0.0220,0.974
105.127000,0.3208,0.9203,-0.0222,0.975
105.128000,0.3215,0.9191,-0.0252,0.974
105.129000,0.3218,0.9191,-0.0303,0.974
105.129000,0.3254,0.9196,-0.0310,0.976
105.129000,0.3291,0.9176,-0.0359,0.976
105.130000,0.3298,0.9172,-0.0364,0.975
105.130000,0.3303,0.9174,-0.0371,0.976
105.131000,0.3318,0.9162,-0.0359,0.975
105.131000,0.3328,0.9159,-0.0354,0.975
105.132000,0.3332,0.9162,-0.0381,0.976
105.132000,0.3350,0.9142,-0.0349,0.974
105.134000,0.3335,0.9140,-0.0332,0.973
105.136000,0.3325,0.9145,-0.0310,0.974
105.138000,0.3291,0.9152,-0.0293,0.973
105.140000,0.3269,0.9157,-0.0293,0.973
105.142000,0.3264,0.9159,-0.0286,0.973
105.144000,0.3232,0.9184,-0.0288,0.974
105.146000,0.3193,0.9176,-0.0269,0.972
105.148000,0.3169,0.9179,-0.0264,0.971
105.150000,0.3157,0.9186,-0.0274,0.972
105.152000,0.3157,0.9191,-0.0288,0.972
105.154000,0.3152,0.9208,-0.0261,0.974
105.156000,0.3147,0.9218,-0.0249,0.974
105.158000,0.3149,0.9223,-0.0227,0.975
105.161000,0.3161,0.9218,-0.0222,0.975
105.162000,0.3179,0.9216,-0.0210,0.975
105.164000,0.3179,0.9220,-0.0191,0.975
105.166000,0.3174,0.9211,-0.0186,0.974
105.168000,0.3174,0.9223,-0.0181,0.976
105.170000,0.3181,0.9201,-0.0183,0.974
105.172000,0.3181,0.9216,-0.0173,0.975
105.174000,0.3186,0.9216,-0.0176,0.975
105.178000,0.3183,0.9208,-0.0181,0.974
105.179000,0.3183,0.9225,-0.0198,0.976
105.180000,0.3179,0.9235,-0.0217,0.977
105.182000,0.3179,0.9233,-0.0205,0.977
105.184000,0.3174,0.9216,-0.0208,0.975
105.186000,0.3218,0.9218,-0.0225,0.977
105.188000,0.3230,0.9216,-0.0217,0.977
105.190000,0.3227,0.9240,-0.0200,0.979
105.192000,0.3218,0.9264,-0.0176,0.981
105.198000,0.3208,0.9277,-0.0173,0.982
105.199000,0.3181,0.9279,-0.0154,0.981
105.199000,0.3125,0.9299,-0.0132,0.981
105.200000,0.3061,0.9323,-0.0120,0.981
105.202000,0.3029,0.9330,-0.0107,0.981
105.204000,0.3000,0.9328,-0.0098,0.980
105.206000,0.2988,0.9328,-0.0083,0.980
105.208000,0.2995,0.9328,-0.0090,0.980
105.224000,0.3012,0.9335,-0.0100,0.981
105.225000,0.3059,0.9328,-0.0134,0.982
105.226000,0.3088,0.9323,-0.0139,0.982
105.226000,0.3132,0.9308,-0.0144,0.982
105.227000,0.3154,0.9286,-0.0173,0.981
105.227000,0.3179,0.9267,-0.0215,0.980
105.228000,0.3198,0.9252,-0.0230,0.979
105.228000,0.3227,0.9247,-0.0261,0.980
105.228000,0.3242,0.9250,-0.0313,0.981
105.229000,0.3242,0.9250,-0.0325,0.981
105.234000,0.3244,0.9230,-0.0347,0.979
105.235000,0.3247,0.9252,-0.0357,0.981
105.236000,0.3235,0.9274,-0.0364,0.983
105.236000,0.3205,0.9281,-0.0359,0.983
105.238000,0.3166,0.9311,-0.0366,0.984
105.240000,0.3117,0.9325,-0.0357,0.984
105.244000,0.3105,0.9333,-0.0357,0.984
105.245000,0.3083,0.9343,-0.0332,0.984
105.246000,0.3066,0.9330,-0.0315,0.983
105.248000,0.3059,0.9321,-0.0313,0.981
105.250000,0.3064,0.9306,-0.0313,0.980
105.252000,0.3100,0.9306,-0.0296,0.981
105.254000,0.3137,0.9289,-0.0279,0.981
105.256000,0.3169,0.9284,-0.0269,0.981
105.258000,0.3235,0.9279,-0.0283,0.983
105.261000,0.3269,0.9269,-0.0296,0.983
105.262000,0.3279,0.9262,-0.0298,0.983
105.264000,0.3306,0.9230,-0.0301,0.981
105.266000,0.3318,0.9240,-0.0281,0.982
105.268000,0.3308,0.9238,-0.0288,0.982
105.270000,0.3269,0.9250,-0.0281,0.981
105.272000,0.3247,0.9242,-0.0288,0.980
105.274000,0.3227,0.9255,-0.0276,0.981
105.276000,0.3191,0.9291,-0.0242,0.983
105.278000,0.3179,0.9289,-0.0208,0.982
105.280000,0.3154,0.9291,-0.0198,0.981
105.282000,0.3149,0.9289,-0.0188,0.981
105.284000,0.3120,0.9286,-0.0173,0.980
105.286000,0.3091,0.9303,-0.0171,0.980
105.288000,0.3086,0.9301,-0.0173,0.980
105.290000,0.3078,0.9299,-0.0171,0.980
105.292000,0.3088,0.9281,-0.0178,0.978
105.300000,0.3093,0.9281,-0.0166,0.978
105.301000,0.3117,0.9286,-0.0159,0.980
105.302000,0.3159,0.9269,-0.0188,0.979
105.302000,0.3176,0.9240,-0.0205,0.977
105.303000,0.3179,0.9235,-0.0217,0.977
105.307000,0.3210,0.9225,-0.0225,0.977
105.308000,0.3201,0.9235,-0.0227,0.978
105.308000,0.3198,0.9233,-0.0227,0.977
105.332000,0.3186,0.9240,-0.0215,0.978
105.333000,0.3147,0.9255,-0.0198,0.978
105.333000,0.3144,0.9259,-0.0171,0.978
105.334000,0.3203,0.9264,-0.0144,0.980
105.334000,0.3201,0.9264,-0.0178,0.980
105.335000,0.3181,0.9291,-0.0176,0.982
105.335000,0.3122,0.9299,-0.0173,0.981
105.336000,0.3100,0.9325,-0.0213,0.983
105.337000,0.3095,0.9330,-0.0257,0.983
105.337000,0.3108,0.9333,-0.0271,0.984
105.338000,0.3127,0.9325,-0.0322,0.984
105.338000,0.3188,0.9279,-0.0349,0.982
105.339000,0.3215,0.9259,-0.0371,0.981
105.339000,0.3279,0.9255,-0.0388,0.983
105.340000,0.3266,0.9291,-0.0408,0.986
105.340000,0.3110,0.9809,-0.0474,1.030
105.342000,0.2604,0.9865,-0.0430,1.021
105.345000,0.2556,0.9479,-0.0332,0.982
105.346000,0.2687,0.9333,-0.0435,0.972
105.348000,0.2819,0.9333,-0.0430,0.976
105.350000,0.3174,0.9335,-0.0425,0.987
105.352000,0.3435,0.9279,-0.0498,0.991
105.354000,0.3501,0.9230,-0.0491,0.988
105.356000,0.3550,0.9140,-0.0396,0.981
105.358000,0.3518,0.9120,-0.0288,0.978
105.360000,0.3452,0.9174,-0.0205,0.980
105.362000,0.3406,0.9198,-0.0188,0.981
105.364000,0.3291,0.9247,-0.0186,0.982
105.366000,0.3196,0.9279,-0.0208,0.982
105.368000,0.3154,0.9281,-0.0222,0.981
105.370000,0.3071,0.9299,-0.0274,0.980
105.372000,0.3022,0.9313,-0.0286,0.980
105.374000,0.3017,0.9316,-0.0283,0.980
105.376000,0.3044,0.9281,-0.0269,0.977
105.381000,0.3103,0.9259,-0.0257,0.977
105.382000,0.3166,0.9272,-0.0254,0.980
105.382000,0.3174,0.9269,-0.0247,0.980
105.385000,0.3193,0.9264,-0.0222,0.980
105.386000,0.3254,0.9189,-0.0171,0.975
105.388000,0.3274,0.9164,-0.0181,0.973
105.390000,0.3281,0.9169,-0.0195,0.974
105.392000,0.3286,0.9167,-0.0183,0.974
105.408000,0.3296,0.9167,-0.0178,0.974
105.409000,0.3291,0.9179,-0.0159,0.975
105.409000,0.3315,0.9181,-0.0203,0.976
105.410000,0.3310,0.9196,-0.0222,0.978
105.410000,0.3298,0.9216,-0.0244,0.979
105.411000,0.3296,0.9240,-0.0296,0.981
105.412000,0.3279,0.9238,-0.0315,0.981
105.412000,0.3266,0.9225,-0.0327,0.979
105.413000,0.3252,0.9225,-0.0337,0.979
105.413000,0.3247,0.9238,-0.0349,0.980
105.415000,0.3227,0.9223,-0.0359,0.978
105.416000,0.3227,0.9240,-0.0391,0.980
105.418000,0.3218,0.9281,-0.0406,0.983
105.421000,0.3218,0.9274,-0.0398,0.982
105.423000,0.3222,0.9264,-0.0381,0.982
105.424000,0.3235,0.9255,-0.0376,0.981
105.426000,0.3249,0.9238,-0.0359,0.980
105.428000,0.3257,0.9240,-0.0366,0.980
105.430000,0.3249,0.9242,-0.0391,0.980
105.432000,0.3262,0.9238,-0.0393,0.980
105.434000,0.3257,0.9240,-0.0391,0.980
105.436000,0.3254,0.9223,-0.0425,0.979
105.438000,0.3249,0.9223,-0.0445,0.979
105.440000,0.3257,0.9228,-0.0445,0.980
105.442000,0.3254,0.9203,-0.0450,0.977
105.445000,0.3271,0.9201,-0.0440,0.978
105.446000,0.3262,0.9211,-0.0406,0.978
105.448000,0.3266,0.9206,-0.0403,0.978
105.450000,0.3281,0.9201,-0.0384,0.978
105.452000,0.3288,0.9203,-0.0376,0.978
105.454000,0.3291,0.9196,-0.0381,0.977
105.456000,0.3310,0.9198,-0.0388,0.978
105.458000,0.3308,0.9176,-0.0376,0.976
105.461000,0.3318,0.9179,-0.0371,0.977
105.462000,0.3318,0.9162,-0.0384,0.975
105.464000,0.3318,0.9130,-0.0376,0.972
105.466000,0.3332,0.9137,-0.0388,0.973
105.468000,0.3337,0.9142,-0.0384,0.974
105.470000,0.3340,0.9159,-0.0354,0.976
105.472000,0.3328,0.9162,-0.0344,0.975
105.474000,0.3323,0.9167,-0.0342,0.976
105.476000,0.3296,0.9152,-0.0335,0.973
105.478000,0.3293,0.9162,-0.0310,0.974
105.480000,0.3310,0.9154,-0.0313,0.974
105.482000,0.3315,0.9152,-0.0322,0.974
105.484000,0.3328,0.9159,-0.0330,0.975
105.486000,0.3350,0.9174,-0.0359,0.977
105.488000,0.3359,0.9176,-0.0376,0.978
105.490000,0.3354,0.9164,-0.0391,0.977
105.492000,0.3357,0.9189,-0.0428,0.979
105.498000,0.3352,0.9194,-0.0442,0.980
105.499000,0.3350,0.9206,-0.0447,0.981
105.499000,0.3340,0.9194,-0.0425,0.979
105.500000,0.3337,0.9198,-0.0418,0.979
105.502000,0.3323,0.9203,-0.0403,0.979
105.505000,0.3286,0.9216,-0.0374,0.979
105.506000,0.3266,0.9211,-0.0359,0.978
105.508000,0.3264,0.9213,-0.0354,0.978
105.520000,0.3252,0.9228,-0.0335,0.979
105.521000,0.3249,0.9230,-0.0337,0.979
105.521000,0.3247,0.9223,-0.0337,0.978
105.522000,0.3235,0.9220,-0.0337,0.978
105.522000,0.3222,0.9230,-0.0337,0.978
105.523000,0.3220,0.9235,-0.0308,0.979
105.525000,0.3230,0.9240,-0.0303,0.979
105.525000,0.3242,0.9250,-0.0303,0.981
105.526000,0.3259,0.9262,-0.0305,0.982
105.530000,0.3271,0.9264,-0.0310,0.983
105.530000,0.3284,0.9291,-0.0325,0.986
105.532000,0.3284,0.9284,-0.0364,0.985
105.534000,0.3286,0.9279,-0.0384,0.985
105.536000,0.3293,0.9264,-0.0415,0.984
105.538000,0.3325,0.9238,-0.0462,0.983
105.540000,0.3330,0.9230,-0.0486,0.982
105.542000,0.3330,0.9228,-0.0486,0.982
105.545000,0.3357,0.9223,-0.0484,0.983
105.546000,0.3384,0.9198,-0.0476,0.981
105.548000,0.3394,0.9191,-0.0476,0.981
105.550000,0.3398,0.9174,-0.0464,0.979
105.552000,0.3420,0.9157,-0.0467,0.979
105.554000,0.3435,0.9150,-0.0476,0.978
105.556000,0.3455,0.9137,-0.0469,0.978
105.558000,0.3474,0.9101,-0.0462,0.975
105.561000,0.3481,0.9081,-0.0476,0.974
105.562000,0.3494,0.9074,-0.0467,0.973
105.565000,0.3508,0.9052,-0.0472,0.972
105.566000,0.3528,0.9047,-0.0457,0.972
105.569000,0.3518,0.9052,-0.0457,0.972
105.570000,0.3538,0.9049,-0.0454,0.973
105.572000,0.3543,0.9052,-0.0467,0.973
105.574000,0.3545,0.9052,-0.0481,0.973
105.576000,0.3552,0.9047,-0.0476,0.973
105.578000,0.3562,0.9052,-0.0494,0.974
105.581000,0.3562,0.9059,-0.0489,0.975
105.582000,0.3557,0.9059,-0.0491,0.974
105.584000,0.3562,0.9074,-0.0484,0.976
105.586000,0.3555,0.9059,-0.0476,0.974
105.588000,0.3555,0.9044,-0.0467,0.973
105.590000,0.3545,0.9040,-0.0450,0.972
105.592000,0.3535,0.9066,-0.0459,0.974
105.598000,0.3523,0.9088,-0.0442,0.976
105.599000,0.3506,0.9098,-0.0418,0.976
105.599000,0.3462,0.9120,-0.0396,0.976
105.600000,0.3437,0.9132,-0.0396,0.977
105.602000,0.3389,0.9162,-0.0398,0.978
105.604000,0.3357,0.9191,-0.0388,0.979
105.606000,0.3328,0.9223,-0.0384,0.981
105.609000,0.3303,0.9228,-0.0376,0.981
105.623000,0.3271,0.9230,-0.0384,0.980
105.624000,0.3276,0.9240,-0.0398,0.981
105.624000,0.3276,0.9228,-0.0415,0.980
105.626000,0.3276,0.9230,-0.0425,0.980
105.627000,0.3288,0.9189,-0.0425,0.977
105.628000,0.3296,0.9179,-0.0401,0.976
105.628000,0.3332,0.9186,-0.0386,0.978
105.629000,0.3350,0.9191,-0.0396,0.979
105.629000,0.3362,0.9167,-0.0393,0.977
105.629000,0.3401,0.9172,-0.0401,0.979
105.632000,0.3416,0.9174,-0.0428,0.980
105.633000,0.3418,0.9152,-0.0435,0.978
105.634000,0.3428,0.9132,-0.0442,0.976
105.636000,0.3437,0.9093,-0.0459,0.973
105.638000,0.3452,0.9096,-0.0442,0.974
105.640000,0.3457,0.9096,-0.0445,0.974
105.643000,0.3442,0.9103,-0.0452,0.974
105.645000,0.3442,0.9110,-0.0447,0.975
105.646000,0.3440,0.9096,-0.0425,0.973
105.648000,0.3411,0.9084,-0.0406,0.971
105.650000,0.3394,0.9076,-0.0391,0.970
105.652000,0.3389,0.9079,-0.0393,0.970
105.654000,0.3384,0.9071,-0.0391,0.969
105.656000,0.3391,0.9069,-0.0401,0.969
105.659000,0.3391,0.9047,-0.0391,0.967
105.661000,0.3403,0.9054,-0.0393,0.968
105.663000,0.3411,0.9052,-0.0371,0.968
105.664000,0.3428,0.9044,-0.0391,0.968
105.666000,0.3433,0.9035,-0.0423,0.967
105.668000,0.3450,0.9035,-0.0428,0.968
105.671000,0.3484,0.9020,-0.0430,0.968
105.672000,0.3511,0.9010,-0.0452,0.968
105.675000,0.3513,0.9013,-0.0450,0.968
105.676000,0.3525,0.9008,-0.0454,0.968
105.679000,0.3535,0.9001,-0.0462,0.968
105.680000,0.3557,0.9005,-0.0450,0.969
105.682000,0.3540,0.9020,-0.0459,0.970
105.685000,0.3540,0.9025,-0.0481,0.971
105.686000,0.3540,0.9037,-0.0472,0.972
105.688000,0.3513,0.9037,-0.0472,0.971
105.690000,0.3499,0.9042,-0.0486,0.971
105.693000,0.3501,0.9059,-0.0489,0.972
105.699000,0.3501,0.9057,-0.0491,0.972
105.700000,0.3511,0.9064,-0.0511,0.973
105.701000,0.3516,0.9054,-0.0530,0.973
105.701000,0.3528,0.9059,-0.0540,0.974
105.704000,0.3533,0.9057,-0.0547,0.974
105.704000,0.3525,0.9062,-0.0547,0.974
105.707000,0.3518,0.9069,-0.0528,0.974
105.708000,0.3530,0.9093,-0.0516,0.977
105.738000,0.3523,0.9106,-0.0491,0.978
105.739000,0.3499,0.9120,-0.0476,0.978
105.739000,0.3481,0.9115,-0.0462,0.977
105.740000,0.3452,0.9125,-0.0467,0.977
105.740000,0.3428,0.9125,-0.0442,0.976
105.741000,0.3418,0.9128,-0.0430,0.976
105.741000,0.3406,0.9147,-0.0415,0.977
105.741000,0.3391,0.9154,-0.0410,0.977
105.742000,0.3372,0.9154,-0.0401,0.976
105.742000,0.3350,0.9174,-0.0388,0.977
105.743000,0.3337,0.9176,-0.0381,0.977
105.743000,0.3337,0.9179,-0.0403,0.978
105.744000,0.3335,0.9194,-0.0408,0.979
105.744000,0.3320,0.9198,-0.0393,0.979
105.745000,0.3345,0.9194,-0.0408,0.979
105.745000,0.3359,0.9184,-0.0413,0.979
105.745000,0.3403,0.9152,-0.0425,0.977
105.746000,0.3428,0.9147,-0.0440,0.978
105.746000,0.3430,0.9145,-0.0442,0.978
105.750000,0.3469,0.9128,-0.0447,0.977
105.751000,0.3499,0.9113,-0.0472,0.977
105.752000,0.3496,0.9101,-0.0491,0.976
105.754000,0.3494,0.9113,-0.0498,0.977
105.756000,0.3496,0.9115,-0.0501,0.978
105.759000,0.3467,0.9147,-0.0503,0.979
105.762000,0.3445,0.9164,-0.0508,0.980
105.762000,0.3423,0.9181,-0.0496,0.981
105.764000,0.3389,0.9169,-0.0489,0.979
105.766000,0.3376,0.9174,-0.0472,0.979
105.768000,0.3354,0.9176,-0.0472,0.978
105.770000,0.3345,0.9181,-0.0484,0.978
105.772000,0.3367,0.9172,-0.0481,0.978
105.774000,0.3376,0.9167,-0.0472,0.978
105.777000,0.3394,0.9145,-0.0489,0.977
105.778000,0.3435,0.9123,-0.0498,0.976
105.780000,0.3445,0.9113,-0.0511,0.976
105.783000,0.3479,0.9123,-0.0523,0.978
105.785000,0.3528,0.9081,-0.0562,0.976
105.787000,0.3555,0.9071,-0.0569,0.976
105.788000,0.3582,0.9074,-0.0540,0.977
105.790000,0.3594,0.9062,-0.0533,0.976
105.792000,0.3604,0.9052,-0.0528,0.976
105.799000,0.3599,0.9047,-0.0523,0.975
105.800000,0.3572,0.9049,-0.0516,0.974
105.800000,0.3562,0.9054,-0.0489,0.974
105.801000,0.3543,0.9064,-0.0486,0.974
105.803000,0.3533,0.9059,-0.0454,0.973
105.805000,0.3513,0.9071,-0.0442,0.974
105.807000,0.3506,0.9064,-0.0425,0.973
105.809000,0.3469,0.9081,-0.0435,0.973
105.822000,0.3457,0.9101,-0.0418,0.974
105.823000,0.3455,0.9110,-0.0423,0.975
105.823000,0.3442,0.9106,-0.0415,0.974
105.824000,0.3452,0.9103,-0.0403,0.974
105.824000,0.3479,0.9118,-0.0371,0.977
105.825000,0.3467,0.9135,-0.0362,0.978
105.825000,0.3411,0.9150,-0.0340,0.977
105.825000,0.3342,0.9164,-0.0327,0.976
105.830000,0.3271,0.9181,-0.0318,0.975
105.831000,0.3244,0.9201,-0.0332,0.976
105.832000,0.3220,0.9211,-0.0332,0.976
105.833000,0.3196,0.9216,-0.0308,0.976
105.835000,0.3203,0.9220,-0.0305,0.977
105.837000,0.3203,0.9208,-0.0308,0.975
105.839000,0.3208,0.9201,-0.0325,0.975
105.841000,0.3225,0.9196,-0.0322,0.975
105.843000,0.3269,0.9186,-0.0318,0.976
105.845000,0.3310,0.9181,-0.0308,0.976
105.847000,0.3325,0.9179,-0.0310,0.977
105.848000,0.3364,0.9152,-0.0322,0.976
105.851000,0.3376,0.9128,-0.0352,0.974
105.852000,0.3394,0.9113,-0.0379,0.973
105.855000,0.3403,0.9120,-0.0398,0.974
105.856000,0.3406,0.9106,-0.0440,0.973
105.859000,0.3437,0.9098,-0.0447,0.974
105.861000,0.3457,0.9093,-0.0472,0.974
105.863000,0.3464,0.9086,-0.0496,0.974
105.865000,0.3481,0.9096,-0.0506,0.975
105.866000,0.3496,0.9086,-0.0503,0.975
105.869000,0.3508,0.9096,-0.0491,0.976
105.871000,0.3511,0.9106,-0.0491,0.977
105.873000,0.3511,0.9093,-0.0476,0.976
105.874000,0.3481,0.9098,-0.0474,0.975
105.876000,0.3447,0.9115,-0.0476,0.976
105.879000,0.3445,0.9125,-0.0481,0.977
105.880000,0.3440,0.9128,-0.0481,0.977
105.883000,0.3416,0.9159,-0.0481,0.979
105.884000,0.3379,0.9152,-0.0525,0.977
105.887000,0.3381,0.9154,-0.0530,0.977
105.889000,0.3367,0.9184,-0.0557,0.980
105.890000,0.3369,0.9203,-0.0552,0.982
105.892000,0.3364,0.9233,-0.0559,0.984
105.899000,0.3362,0.9247,-0.0564,0.986
105.900000,0.3367,0.9223,-0.0559,0.983
105.901000,0.3379,0.9225,-0.0542,0.984
105.901000,0.3391,0.9218,-0.0542,0.984
105.903000,0.3396,0.9206,-0.0540,0.983
105.905000,0.3408,0.9220,-0.0542,0.985
105.906000,0.3408,0.9216,-0.0535,0.984
105.909000,0.3403,0.9213,-0.0525,0.984
105.924000,0.3391,0.9213,-0.0535,0.983
105.925000,0.3386,0.9208,-0.0513,0.982
105.926000,0.3374,0.9228,-0.0511,0.984
105.926000,0.3372,0.9230,-0.0489,0.984
105.927000,0.3367,0.9235,-0.0464,0.984
105.927000,0.3372,0.9228,-0.0462,0.984
105.928000,0.3367,0.9206,-0.0469,0.981
105.928000,0.3376,0.9211,-0.0452,0.982
105.929000,0.3374,0.9211,-0.0428,0.982
105.929000,0.3381,0.9194,-0.0391,0.980
105.933000,0.3394,0.9186,-0.0386,0.980
105.934000,0.3389,0.9172,-0.0393,0.979
105.935000,0.3381,0.9157,-0.0401,0.977
105.936000,0.3372,0.9164,-0.0388,0.977
105.938000,0.3374,0.9169,-0.0379,0.978
105.941000,0.3367,0.9167,-0.0374,0.977
105.945000,0.3335,0.9135,-0.0371,0.973
105.946000,0.3342,0.9162,-0.0352,0.976
105.947000,0.3345,0.9176,-0.0347,0.977
105.949000,0.3335,0.9186,-0.0332,0.978
105.951000,0.3330,0.9191,-0.0347,0.978
105.953000,0.3335,0.9201,-0.0332,0.979
105.955000,0.3335,0.9211,-0.0313,0.980
105.956000,0.3325,0.9208,-0.0313,0.980
105.958000,0.3296,0.9208,-0.0308,0.979
105.962000,0.3279,0.9220,-0.0318,0.979
105.963000,0.3247,0.9233,-0.0330,0.979
105.965000,0.3240,0.9242,-0.0347,0.980
105.967000,0.3242,0.9220,-0.0376,0.978
105.969000,0.3244,0.9213,-0.0391,0.978
105.971000,0.3262,0.9220,-0.0420,0.979
105.973000,0.3276,0.9189,-0.0442,0.977
105.975000,0.3303,0.9172,-0.0472,0.976
105.976000,0.3352,0.9167,-0.0472,0.977
105.978000,0.3374,0.9162,-0.0501,0.978
105.980000,0.3391,0.9152,-0.0501,0.977
105.982000,0.3420,0.9147,-0.0503,0.978
105.985000,0.3433,0.9142,-0.0501,0.978
105.986000,0.3440,0.9132,-0.0491,0.977
105.988000,0.3430,0.9135,-0.0506,0.977
105.991000,0.3437,0.9142,-0.0523,0.978
105.993000,0.3445,0.9137,-0.0525,0.978
105.998000,0.3452,0.9147,-0.0533,0.979
105.999000,0.3433,0.9145,-0.0552,0.978
105.999000,0.3416,0.9132,-0.0555,0.977
106.001000,0.3408,0.9145,-0.0564,0.978
106.003000,0.3425,0.9147,-0.0552,0.978
106.005000,0.3442,0.9154,-0.0559,0.980
106.006000,0.3450,0.9147,-0.0574,0.979
106.009000,0.3440,0.9142,-0.0574,0.978
106.021000,0.3433,0.9162,-0.0552,0.980
106.022000,0.3433,0.9157,-0.0552,0.979
106.023000,0.3435,0.9152,-0.0540,0.979
106.023000,0.3433,0.9162,-0.0520,0.980
106.024000,0.3425,0.9152,-0.0506,0.979
106.024000,0.3418,0.9150,-0.0496,0.978
106.024000,0.3418,0.9159,-0.0467,0.979
106.025000,0.3418,0.9147,-0.0420,0.977
106.026000,0.3413,0.9142,-0.0401,0.977
106.032000,0.3401,0.9145,-0.0406,0.976
106.032000,0.3445,0.9115,-0.0376,0.975
106.033000,0.3464,0.9098,-0.0357,0.974
106.034000,0.3450,0.9123,-0.0354,0.976
106.037000,0.3386,0.9159,-0.0364,0.977
106.039000,0.3310,0.9167,-0.0340,0.975
106.041000,0.3269,0.9181,-0.0337,0.975
106.042000,0.3208,0.9218,-0.0342,0.977
106.045000,0.3179,0.9240,-0.0335,0.978
106.046000,0.3171,0.9242,-0.0313,0.978
106.049000,0.3181,0.9203,-0.0291,0.974
106.051000,0.3208,0.9203,-0.0261,0.975
106.053000,0.3232,0.9218,-0.0252,0.977
106.055000,0.3276,0.9223,-0.0239,0.979
106.056000,0.3281,0.9247,-0.0232,0.981
106.059000,0.3301,0.9255,-0.0242,0.983
106.061000,0.3293,0.9242,-0.0257,0.981
106.063000,0.3286,0.9223,-0.0274,0.979
106.065000,0.3286,0.9213,-0.0322,0.979
106.067000,0.3279,0.9213,-0.0354,0.979
106.069000,0.3306,0.9211,-0.0410,0.979
106.071000,0.3342,0.9196,-0.0447,0.979
106.072000,0.3362,0.9189,-0.0462,0.980
106.075000,0.3389,0.9189,-0.0472,0.980
106.076000,0.3396,0.9196,-0.0464,0.981
106.082000,0.3386,0.9201,-0.0432,0.981
106.083000,0.3394,0.9198,-0.0418,0.981
106.083000,0.3442,0.9169,-0.0428,0.980
106.085000,0.3477,0.9154,-0.0462,0.980
106.087000,0.3457,0.9164,-0.0491,0.981
106.089000,0.3416,0.9191,-0.0513,0.982
106.091000,0.3386,0.9194,-0.0520,0.981
106.093000,0.3354,0.9184,-0.0528,0.979
