time,gFx,gFy,gFz,TgF
35.636000,-0.1204,0.6543,-0.2450,0.709
35.636000,-0.1295,0.6472,-0.2446,0.704
35.637000,-0.1400,0.6391,-0.2438,0.698
35.637000,-0.1437,0.6267,-0.2438,0.688
35.637000,-0.1522,0.6218,-0.2453,0.686
35.638000,-0.1551,0.6123,-0.2490,0.679
35.640000,-0.1529,0.5978,-0.2543,0.667
35.642000,-0.1510,0.5910,-0.2565,0.662
35.644000,-0.1459,0.5763,-0.2578,0.648
35.646000,-0.1383,0.5624,-0.2590,0.634
35.649000,-0.1351,0.5556,-0.2597,0.628
35.650000,-0.1314,0.5448,-0.2570,0.617
35.652000,-0.1283,0.5375,-0.2529,0.608
35.654000,-0.1273,0.5343,-0.2472,0.602
35.656000,-0.1283,0.5326,-0.2438,0.600
35.659000,-0.1270,0.5289,-0.2363,0.593
35.660000,-0.1285,0.5236,-0.2292,0.586
35.664000,-0.1278,0.5226,-0.2257,0.583
35.665000,-0.1224,0.5211,-0.2150,0.577
35.666000,-0.1200,0.5204,-0.2111,0.574
35.668000,-0.1173,0.5184,-0.2067,0.570
35.670000,-0.1112,0.5179,-0.2057,0.568
35.674000,-0.1073,0.5131,-0.2035,0.562
35.674000,-0.1063,0.5079,-0.2013,0.557
35.676000,-0.1070,0.5055,-0.1998,0.554
35.678000,-0.1095,0.5026,-0.1950,0.550
35.680000,-0.1143,0.5035,-0.1901,0.550
35.682000,-0.1185,0.5048,-0.1827,0.550
35.684000,-0.1288,0.5070,-0.1810,0.553
35.688000,-0.1400,0.5087,-0.1805,0.558
35.689000,-0.1517,0.5145,-0.1837,0.567
35.690000,-0.1566,0.5187,-0.1864,0.573
35.697000,-0.1603,0.5270,-0.1901,0.583
35.699000,-0.1564,0.5336,-0.1989,0.591
35.700000,-0.1549,0.5363,-0.2052,0.595
35.704000,-0.1490,0.5414,-0.2216,0.604
35.706000,-0.1412,0.5426,-0.2385,0.609
35.708000,-0.1361,0.5460,-0.2470,0.615
35.709000,-0.1275,0.5475,-0.2626,0.620
35.710000,-0.1197,0.5487,-0.2797,0.627
35.711000,-0.1141,0.5519,-0.2968,0.637
35.713000,-0.1109,0.5543,-0.3066,0.643
35.713000,-0.1038,0.5556,-0.3193,0.649
35.715000,-0.0963,0.5553,-0.3286,0.652
35.717000,-0.0916,0.5548,-0.3325,0.653
35.719000,-0.0836,0.5502,-0.3357,0.650
35.735000,-0.0716,0.5468,-0.3337,0.645
35.738000,-0.0603,0.5385,-0.3254,0.632
35.739000,-0.0474,0.5285,-0.3110,0.615
35.742000,-0.0415,0.5253,-0.3020,0.607
35.745000,-0.0332,0.5165,-0.2788,0.588
35.746000,-0.0303,0.5133,-0.2648,0.578
35.747000,-0.0271,0.5111,-0.2370,0.564
35.749000,-0.0261,0.5116,-0.2091,0.553
35.750000,-0.0266,0.5131,-0.1962,0.550
35.751000,-0.0252,0.5165,-0.1727,0.545
35.753000,-0.0173,0.5204,-0.1564,0.544
35.753000,-0.0022,0.5211,-0.1441,0.541
35.753000,0.0073,0.5216,-0.1383,0.540
35.754000,0.0249,0.5231,-0.1305,0.540
35.754000,0.0388,0.5219,-0.1270,0.538
35.754000,0.0445,0.5221,-0.1253,0.539
35.754000,0.0479,0.5243,-0.1273,0.542
35.755000,0.0410,0.5289,-0.1261,0.545
35.756000,0.0293,0.5355,-0.1231,0.550
35.758000,0.0208,0.5394,-0.1209,0.553
35.760000,0.0044,0.5487,-0.1153,0.561
35.762000,-0.0056,0.5551,-0.1060,0.565
35.765000,-0.0086,0.5578,-0.1016,0.567
35.766000,-0.0103,0.5649,-0.0924,0.572
35.768000,-0.0049,0.5695,-0.0838,0.576
35.773000,-0.0017,0.5722,-0.0828,0.578
35.773000,0.0029,0.5722,-0.0870,0.579
35.774000,0.0056,0.5754,-0.0921,0.583
35.776000,0.0054,0.5810,-0.1007,0.590
35.778000,0.0017,0.5844,-0.1063,0.594
35.780000,-0.0071,0.5959,-0.1170,0.607
35.783000,-0.0139,0.6074,-0.1266,0.621
35.785000,-0.0203,0.6196,-0.1341,0.634
35.786000,-0.0217,0.6262,-0.1371,0.641
35.788000,-0.0203,0.6408,-0.1468,0.658
35.791000,-0.0112,0.6531,-0.1564,0.672
35.792000,-0.0059,0.6614,-0.1627,0.681
35.794000,0.0095,0.6741,-0.1749,0.696
35.796000,0.0237,0.6860,-0.1903,0.712
35.798000,0.0315,0.6939,-0.2008,0.723
35.800000,0.0484,0.7061,-0.2216,0.742
35.805000,0.0682,0.7190,-0.2421,0.762
35.805000,0.0787,0.7256,-0.2512,0.772
35.806000,0.1007,0.7417,-0.2641,0.794
35.812000,0.1241,0.7574,-0.2727,0.814
35.812000,0.1500,0.7735,-0.2778,0.835
35.813000,0.1637,0.7830,-0.2807,0.848
35.814000,0.1886,0.7965,-0.2824,0.866
35.816000,0.2179,0.8011,-0.2802,0.876
35.818000,0.2350,0.8048,-0.2768,0.883
35.829000,0.2761,0.8209,-0.2727,0.908
35.829000,0.3247,0.8304,-0.2675,0.931
35.829000,0.3508,0.8324,-0.2565,0.939
35.830000,0.4053,0.8331,-0.2492,0.959
35.830000,0.4683,0.8356,-0.2360,0.987
35.830000,0.5297,0.8334,-0.2248,1.013
35.832000,0.5617,0.8338,-0.2209,1.029
35.834000,0.6237,0.8334,-0.2091,1.062
35.837000,0.6741,0.8334,-0.1864,1.088
35.838000,0.7080,0.8414,-0.1603,1.111
35.840000,0.7163,0.8473,-0.1485,1.119
35.842000,0.7173,0.8651,-0.1285,1.131
35.845000,0.6946,0.8917,-0.1087,1.136
35.846000,0.6728,0.9081,-0.0977,1.134
35.848000,0.6118,0.9416,-0.0811,1.126
35.850000,0.5402,0.9804,-0.0628,1.121
35.853000,0.5070,0.9988,-0.0528,1.121
35.855000,0.4559,1.0305,-0.0366,1.127
35.857000,0.4256,1.0554,-0.0264,1.138
35.858000,0.4151,1.0769,-0.0159,1.154
35.860000,0.4039,1.0874,-0.0068,1.160
35.862000,0.4012,1.1080,0.0171,1.178
35.864000,0.4109,1.1212,0.0374,1.195
35.866000,0.4183,1.1251,0.0476,1.201
35.868000,0.4403,1.1292,0.0684,1.214
35.870000,0.4725,1.1253,0.0936,1.224
35.872000,0.4920,1.1209,0.1043,1.229
35.874000,0.5363,1.1092,0.1246,1.238
35.876000,0.5871,1.0904,0.1446,1.247
35.878000,0.6384,1.0681,0.1622,1.255
35.880000,0.6614,1.0579,0.1683,1.259
35.882000,0.7039,1.0366,0.1727,1.265
35.884000,0.7369,1.0188,0.1661,1.268
35.890000,0.7510,1.0132,0.1578,1.271
35.890000,0.7735,1.0073,0.1344,1.277
35.891000,0.7864,1.0063,0.0975,1.281
35.892000,0.7911,1.0097,0.0498,1.284
35.895000,0.7940,1.0129,0.0252,1.287
35.896000,0.7921,1.0198,-0.0210,1.291
35.898000,0.7796,1.0273,-0.0633,1.291
35.900000,0.7664,1.0325,-0.0809,1.288
35.914000,0.7215,1.0571,-0.1031,1.284
35.915000,0.6846,1.0523,-0.1297,1.262
35.915000,0.6711,1.0449,-0.1481,1.251
35.915000,0.6345,1.0564,-0.1813,1.246
35.916000,0.5866,1.0764,-0.1903,1.241
35.916000,0.5426,1.0838,-0.1911,1.227
35.916000,0.5226,1.0879,-0.1901,1.222
35.917000,0.4869,1.0960,-0.1759,1.212
35.919000,0.4662,1.1011,-0.1456,1.205
35.920000,0.4637,1.1023,-0.1251,1.202
35.923000,0.4681,1.0992,-0.0870,1.198
35.924000,0.4877,1.0843,-0.0540,1.190
35.926000,0.5008,1.0650,-0.0291,1.177
35.928000,0.5326,1.0552,-0.0203,1.182
35.930000,0.5624,1.0383,-0.0112,1.181
35.932000,0.5864,1.0281,-0.0151,1.184
35.934000,0.5932,1.0276,-0.0208,1.187
35.936000,0.6013,1.0317,-0.0391,1.195
35.938000,0.6049,1.0444,-0.0655,1.209
35.940000,0.6074,1.0557,-0.0933,1.221
35.942000,0.6113,1.0611,-0.1077,1.229
35.944000,0.6264,1.0642,-0.1361,1.242
35.946000,0.6465,1.0598,-0.1571,1.251
35.948000,0.6577,1.0552,-0.1644,1.254
35.950000,0.6819,1.0432,-0.1649,1.257
35.953000,0.7022,1.0317,-0.1527,1.257
35.954000,0.7078,1.0249,-0.1427,1.254
35.956000,0.7046,1.0124,-0.1160,1.239
35.958000,0.6870,1.0029,-0.0828,1.218
35.960000,0.6728,0.9963,-0.0479,1.203
35.963000,0.6328,0.9929,-0.0320,1.178
35.965000,0.5868,0.9861,-0.0051,1.147
35.966000,0.5375,0.9770,0.0208,1.115
35.969000,0.5118,0.9692,0.0305,1.096
35.971000,0.4613,0.9516,0.0467,1.059
35.972000,0.4136,0.9296,0.0581,1.019
35.974000,0.3919,0.9159,0.0611,0.998
35.977000,0.3506,0.8844,0.0674,0.954
35.978000,0.4559,1.1583,-0.1449,1.253
35.980000,1.0764,1.7056,-0.3503,2.047
35.982000,1.3156,1.8626,-0.3286,2.304
35.984000,1.5062,2.3381,-0.6049,2.846
35.986000,1.3449,2.4842,-0.7613,2.926
35.988000,1.2433,2.3144,-0.6997,2.719
35.990000,1.1019,1.6850,-0.5253,2.081
35.992000,0.9689,1.0515,-0.4407,1.496
35.994000,0.9008,0.8084,-0.3679,1.265
35.996000,0.7635,0.8265,-0.0853,1.128
35.998000,0.6218,0.9973,0.2502,1.202
36.000000,0.4705,1.1920,0.4813,1.369
36.005000,0.3845,1.2675,0.5509,1.435
36.005000,0.1762,1.3523,0.5898,1.486
36.007000,-0.0796,1.3774,0.4591,1.454
36.009000,-0.2277,1.3787,0.3394,1.438
36.011000,-0.5514,1.3462,0.0491,1.456
36.013000,-0.8536,1.2631,-0.1913,1.536
36.015000,-1.0987,1.1883,-0.2751,1.642
36.017000,-1.1986,1.1771,-0.2485,1.698
36.018000,-1.3806,1.2191,-0.0801,1.844
36.020000,-1.5370,1.3147,0.1776,2.030
36.023000,-1.6100,1.3669,0.3176,2.136
36.025000,-1.7879,1.4666,0.7171,2.421
36.027000,-1.8209,1.4786,0.8236,2.486
36.028000,-1.8355,1.4810,0.9049,2.526
36.030000,-1.8021,1.4783,0.9619,2.522
36.032000,-1.6452,1.4458,0.8326,2.343
36.034000,-1.3186,1.3044,0.5712,1.941
36.036000,-1.1136,1.2076,0.4290,1.698
36.038000,-0.6934,1.0327,0.1825,1.257
36.040000,-0.3110,0.9189,0.0249,0.970
36.042000,-0.1466,0.8849,-0.0176,0.897
36.044000,0.1131,0.8390,-0.0496,0.848
36.046000,0.2763,0.8101,-0.0379,0.857
36.048000,0.3648,0.8043,-0.0081,0.883
36.050000,0.3904,0.7977,-0.0066,0.888
36.053000,0.4234,0.7718,-0.0186,0.880
36.055000,0.4512,0.7586,-0.0486,0.884
36.057000,0.4669,0.7632,-0.0674,0.897
36.059000,0.5116,0.7813,-0.1068,0.940
36.060000,0.5617,0.7945,-0.1578,0.986
36.063000,0.5854,0.7977,-0.1945,1.008
36.064000,0.6272,0.7943,-0.2917,1.053
36.066000,0.6658,0.7857,-0.4151,1.110
36.069000,0.6997,0.7708,-0.5424,1.174
36.071000,0.7119,0.7579,-0.6017,1.201
36.073000,0.7271,0.7276,-0.7004,1.244
36.074000,0.7227,0.7088,-0.7601,1.266
36.077000,0.7097,0.7056,-0.7733,1.265
36.078000,0.6499,0.7195,-0.7737,1.240
36.080000,0.5414,0.7591,-0.7415,1.191
36.082000,0.3946,0.8062,-0.6704,1.120
36.085000,0.2338,0.8595,-0.5558,1.050
36.090000,0.1534,0.8908,-0.4874,1.027
36.091000,0.0147,0.9440,-0.3396,1.003
36.091000,-0.0408,0.9611,-0.2587,0.996
36.092000,-0.1226,0.9880,-0.0750,0.998
36.095000,-0.1764,1.0168,0.1246,1.040
36.097000,-0.1991,1.0418,0.3042,1.103
36.099000,-0.2011,1.0515,0.3797,1.136
36.101000,-0.1976,1.0703,0.4879,1.193
36.110000,-0.1933,1.0828,0.5358,1.223
36.111000,-0.1925,1.0870,0.5368,1.227
36.112000,-0.1869,1.0862,0.4901,1.206
36.112000,-0.1859,1.0735,0.4029,1.162
36.112000,-0.1933,1.0640,0.3530,1.138
36.113000,-0.2148,1.0545,0.2472,1.104
36.114000,-0.2358,1.0611,0.1473,1.097
36.117000,-0.2509,1.0706,0.0530,1.101
36.118000,-0.2546,1.0711,0.0110,1.101
36.121000,-0.2497,1.0752,-0.0635,1.106
36.123000,-0.2243,1.0738,-0.1187,1.103
36.124000,-0.2033,1.0706,-0.1427,1.099
36.127000,-0.1503,1.0652,-0.1798,1.091
36.128000,-0.0843,1.0510,-0.2069,1.075
36.132000,-0.0481,1.0410,-0.2179,1.065
36.132000,0.0227,1.0183,-0.2323,1.045
36.134000,0.0870,0.9985,-0.2416,1.031
36.137000,0.1378,0.9785,-0.2416,1.017
36.139000,0.1573,0.9682,-0.2399,1.010
36.140000,0.1849,0.9460,-0.2353,0.992
36.143000,0.1984,0.9291,-0.2213,0.976
36.146000,0.1950,0.9242,-0.2003,0.966
36.146000,0.1871,0.9252,-0.1911,0.963
36.148000,0.1595,0.9355,-0.1752,0.965
36.150000,0.1429,0.9536,-0.1669,0.979
36.154000,0.1046,0.9628,-0.1671,0.983
36.154000,0.0669,0.9812,-0.1735,0.999
36.156000,0.0337,0.9958,-0.1788,1.012
36.159000,0.0213,1.0012,-0.1830,1.018
36.161000,0.0032,1.0102,-0.1879,1.028
36.163000,-0.0110,1.0144,-0.1881,1.032
36.165000,-0.0173,1.0161,-0.1869,1.033
36.167000,-0.0298,1.0193,-0.1769,1.035
36.170000,-0.0396,1.0234,-0.1595,1.037
36.171000,-0.0520,1.0271,-0.1456,1.039
36.172000,-0.0564,1.0295,-0.1383,1.040
36.175000,-0.0638,1.0334,-0.1168,1.042
36.177000,-0.0672,1.0325,-0.0985,1.039
36.179000,-0.0682,1.0312,-0.0894,1.037
36.181000,-0.0672,1.0288,-0.0750,1.034
36.183000,-0.0599,1.0234,-0.0618,1.027
36.185000,-0.0552,1.0159,-0.0506,1.019
36.187000,-0.0447,1.0107,-0.0469,1.013
36.189000,-0.0337,1.0000,-0.0396,1.001
36.191000,-0.0225,0.9885,-0.0340,0.989
36.193000,-0.0164,0.9829,-0.0315,0.984
36.195000,-0.0056,0.9751,-0.0269,0.975
36.197000,0.0027,0.9704,-0.0252,0.971
36.199000,0.0061,0.9694,-0.0269,0.970
36.201000,0.0154,0.9689,-0.0315,0.970
36.208000,0.0222,0.9687,-0.0447,0.970
36.209000,0.0261,0.9687,-0.0589,0.971
36.209000,0.0266,0.9687,-0.0662,0.971
36.210000,0.0254,0.9672,-0.0826,0.971
36.211000,0.0183,0.9650,-0.0960,0.970
36.213000,0.0134,0.9650,-0.1016,0.970
36.215000,0.0042,0.9702,-0.1087,0.976
36.217000,-0.0042,0.9760,-0.1121,0.982
36.219000,-0.0083,0.9826,-0.1129,0.989
36.236000,-0.0147,0.9851,-0.1119,0.992
36.237000,-0.0191,0.9875,-0.1021,0.993
36.238000,-0.0198,0.9878,-0.0904,0.992
36.238000,-0.0205,0.9880,-0.0831,0.992
36.238000,-0.0242,0.9902,-0.0682,0.993
36.239000,-0.0298,0.9907,-0.0494,0.992
36.239000,-0.0332,0.9902,-0.0398,0.992
36.240000,-0.0406,0.9892,-0.0230,0.990
36.240000,-0.0469,0.9895,-0.0081,0.991
36.240000,-0.0530,0.9895,0.0039,0.991
36.241000,-0.0533,0.9880,0.0086,0.989
36.243000,-0.0559,0.9841,0.0171,0.986
36.245000,-0.0562,0.9799,0.0259,0.982
36.247000,-0.0557,0.9787,0.0279,0.981
36.249000,-0.0542,0.9770,0.0303,0.979
36.250000,-0.0545,0.9738,0.0327,0.976
36.254000,-0.0530,0.9697,0.0325,0.972
36.255000,-0.0518,0.9687,0.0330,0.971
36.257000,-0.0447,0.9665,0.0298,0.968
36.259000,-0.0398,0.9621,0.0252,0.963
36.261000,-0.0359,0.9611,0.0232,0.962
36.263000,-0.0320,0.9599,0.0176,0.961
36.265000,-0.0305,0.9611,0.0105,0.962
36.267000,-0.0310,0.9633,0.0066,0.964
36.270000,-0.0369,0.9624,-0.0056,0.963
36.271000,-0.0408,0.9606,-0.0213,0.962
36.273000,-0.0425,0.9592,-0.0291,0.961
36.276000,-0.0430,0.9580,-0.0296,0.959
36.277000,-0.0464,0.9565,-0.0195,0.958
36.279000,-0.0530,0.9582,-0.0103,0.960
36.281000,-0.0569,0.9589,-0.0051,0.961
36.284000,-0.0630,0.9604,0.0039,0.962
36.285000,-0.0667,0.9619,0.0112,0.964
36.288000,-0.0660,0.9631,0.0154,0.965
36.292000,-0.0625,0.9626,0.0257,0.965
36.293000,-0.0540,0.9626,0.0362,0.965
36.293000,-0.0376,0.9628,0.0428,0.965
36.296000,-0.0281,0.9628,0.0435,0.964
36.297000,-0.0156,0.9597,0.0396,0.961
36.300000,-0.0061,0.9602,0.0291,0.961
36.301000,-0.0027,0.9589,0.0215,0.959
36.308000,0.0007,0.9597,0.0037,0.960
36.309000,0.0034,0.9589,-0.0178,0.959
36.310000,0.0042,0.9555,-0.0413,0.956
36.310000,0.0059,0.9543,-0.0528,0.956
36.311000,0.0071,0.9516,-0.0721,0.954
36.313000,0.0088,0.9516,-0.0860,0.956
36.315000,0.0122,0.9536,-0.0931,0.958
36.317000,0.0205,0.9577,-0.1085,0.964
36.319000,0.0320,0.9580,-0.1246,0.967
36.331000,0.0384,0.9602,-0.1319,0.970
36.331000,0.0437,0.9604,-0.1446,0.972
36.332000,0.0437,0.9658,-0.1527,0.979
36.332000,0.0415,0.9731,-0.1600,0.987
36.333000,0.0420,0.9773,-0.1644,0.992
36.333000,0.0406,0.9814,-0.1749,0.998
36.334000,0.0347,0.9856,-0.1847,1.003
36.335000,0.0296,0.9882,-0.1871,1.006
36.340000,0.0173,0.9953,-0.1893,1.013
36.341000,0.0010,0.9978,-0.1849,1.015
36.341000,-0.0122,0.9946,-0.1727,1.010
36.343000,-0.0193,0.9917,-0.1654,1.006
36.345000,-0.0318,0.9880,-0.1397,0.998
36.347000,-0.0454,0.9856,-0.1092,0.993
36.349000,-0.0520,0.9836,-0.0909,0.989
36.351000,-0.0674,0.9824,-0.0540,0.986
36.353000,-0.0840,0.9892,-0.0186,0.993
36.355000,-0.0919,0.9944,-0.0068,0.999
36.357000,-0.0931,0.9895,0.0088,0.994
36.359000,-0.0838,0.9795,0.0266,0.983
36.361000,-0.0689,0.9773,0.0459,0.981
36.363000,-0.0567,0.9797,0.0496,0.983
36.365000,-0.0347,0.9831,0.0489,0.985
36.367000,-0.0183,0.9755,0.0354,0.976
36.370000,-0.0107,0.9711,0.0242,0.972
36.372000,0.0005,0.9680,-0.0005,0.968
36.374000,0.0061,0.9682,-0.0276,0.969
36.375000,0.0086,0.9702,-0.0572,0.972
36.377000,0.0105,0.9709,-0.0730,0.974
36.379000,0.0107,0.9729,-0.1077,0.979
36.382000,0.0107,0.9755,-0.1390,0.985
36.384000,0.0112,0.9755,-0.1515,0.987
36.386000,0.0100,0.9753,-0.1674,0.990
36.389000,0.0107,0.9726,-0.1754,0.988
36.390000,0.0100,0.9714,-0.1754,0.987
36.392000,0.0088,0.9719,-0.1708,0.987
36.393000,0.0061,0.9729,-0.1583,0.986
36.395000,0.0027,0.9741,-0.1415,0.984
36.397000,0.0005,0.9748,-0.1302,0.983
36.399000,-0.0056,0.9741,-0.1077,0.980
36.411000,-0.0139,0.9716,-0.0811,0.975
36.412000,-0.0200,0.9716,-0.0662,0.974
36.412000,-0.0347,0.9741,-0.0401,0.976
36.413000,-0.0547,0.9792,-0.0127,0.981
36.413000,-0.0760,0.9875,0.0147,0.991
36.414000,-0.0877,0.9912,0.0271,0.995
36.414000,-0.1114,0.9983,0.0442,1.005
36.415000,-0.1310,1.0068,0.0596,1.017
36.417000,-0.1380,1.0095,0.0669,1.021
36.433000,-0.1512,1.0129,0.0772,1.027
36.434000,-0.1571,1.0137,0.0845,1.029
36.435000,-0.1573,1.0151,0.0862,1.031
36.435000,-0.1534,1.0127,0.0860,1.028
36.436000,-0.1427,1.0080,0.0762,1.021
36.436000,-0.1253,0.9992,0.0643,1.009
36.437000,-0.1153,0.9958,0.0581,1.004
36.437000,-0.0919,0.9897,0.0459,0.995
36.438000,-0.0674,0.9819,0.0298,0.985
36.438000,-0.0559,0.9780,0.0225,0.980
36.445000,-0.0396,0.9726,0.0073,0.973
36.446000,-0.0303,0.9670,-0.0098,0.968
36.447000,-0.0264,0.9675,-0.0208,0.968
36.447000,-0.0281,0.9704,-0.0305,0.971
36.448000,-0.0291,0.9719,-0.0366,0.973
36.449000,-0.0296,0.9748,-0.0528,0.977
36.451000,-0.0296,0.9758,-0.0608,0.978
36.453000,-0.0310,0.9760,-0.0796,0.980
36.455000,-0.0318,0.9782,-0.0931,0.983
36.457000,-0.0305,0.9790,-0.0994,0.984
36.459000,-0.0266,0.9799,-0.1139,0.987
36.462000,-0.0210,0.9790,-0.1204,0.987
36.463000,-0.0166,0.9787,-0.1180,0.986
36.467000,-0.0127,0.9763,-0.1156,0.983
36.467000,-0.0071,0.9782,-0.1070,0.984
36.471000,-0.0034,0.9760,-0.0941,0.981
36.473000,-0.0034,0.9751,-0.0862,0.979
36.474000,-0.0068,0.9721,-0.0706,0.975
36.475000,-0.0147,0.9741,-0.0584,0.976
36.477000,-0.0288,0.9733,-0.0447,0.975
36.479000,-0.0386,0.9721,-0.0366,0.974
36.481000,-0.0555,0.9726,-0.0244,0.974
36.483000,-0.0660,0.9836,-0.0237,0.986
36.485000,-0.0679,0.9878,-0.0247,0.990
36.488000,-0.0662,0.9841,-0.0159,0.986
36.489000,-0.0618,0.9741,-0.0105,0.976
36.491000,-0.0579,0.9736,-0.0083,0.975
36.493000,-0.0464,0.9768,-0.0120,0.978
36.495000,-0.0366,0.9807,-0.0183,0.982
36.497000,-0.0298,0.9792,-0.0261,0.980
36.499000,-0.0274,0.9780,-0.0313,0.979
36.501000,-0.0217,0.9773,-0.0445,0.979
36.508000,-0.0193,0.9785,-0.0591,0.980
36.509000,-0.0195,0.9760,-0.0728,0.979
36.510000,-0.0215,0.9753,-0.0787,0.979
36.510000,-0.0264,0.9726,-0.0838,0.977
36.511000,-0.0288,0.9724,-0.0843,0.976
36.514000,-0.0296,0.9724,-0.0818,0.976
36.515000,-0.0318,0.9724,-0.0745,0.976
36.517000,-0.0330,0.9775,-0.0638,0.980
36.519000,-0.0337,0.9863,-0.0586,0.989
36.533000,-0.0340,1.0029,-0.0396,1.004
36.534000,-0.0296,0.9948,-0.0147,0.995
36.535000,-0.0222,0.9802,-0.0039,0.980
36.535000,-0.0066,0.9501,0.0232,0.950
36.536000,0.0032,0.9482,0.0283,0.949
36.536000,0.0059,0.9650,0.0125,0.965
36.537000,0.0022,0.9736,-0.0015,0.974
36.537000,-0.0105,0.9795,-0.0291,0.980
36.538000,-0.0195,0.9824,-0.0559,0.984
36.543000,-0.0242,0.9858,-0.0689,0.989
36.543000,-0.0335,0.9897,-0.0872,0.994
36.544000,-0.0420,0.9924,-0.1099,0.999
36.545000,-0.0486,0.9917,-0.1244,1.001
36.547000,-0.0520,0.9912,-0.1266,1.001
36.550000,-0.0557,0.9909,-0.1226,1.000
36.551000,-0.0572,0.9882,-0.1112,0.996
36.554000,-0.0579,0.9875,-0.1026,0.995
36.557000,-0.0586,0.9851,-0.0821,0.990
36.558000,-0.0606,0.9826,-0.0567,0.986
36.560000,-0.0645,0.9836,-0.0435,0.987
36.563000,-0.0713,0.9870,-0.0186,0.990
36.563000,-0.0806,0.9887,0.0002,0.992
36.566000,-0.0889,0.9914,0.0088,0.995
36.567000,-0.0928,0.9939,0.0117,0.998
36.569000,-0.0958,0.9966,0.0100,1.001
36.571000,-0.0958,0.9956,-0.0020,1.000
36.573000,-0.0938,0.9919,-0.0081,0.996
36.575000,-0.0892,0.9885,-0.0217,0.993
36.577000,-0.0850,0.9885,-0.0357,0.993
36.579000,-0.0823,0.9846,-0.0469,0.989
36.581000,-0.0782,0.9836,-0.0511,0.988
36.583000,-0.0738,0.9790,-0.0540,0.983
36.588000,-0.0716,0.9743,-0.0511,0.978
36.588000,-0.0718,0.9743,-0.0474,0.978
36.589000,-0.0777,0.9758,-0.0381,0.980
36.591000,-0.0860,0.9768,-0.0286,0.981
36.593000,-0.0921,0.9792,-0.0230,0.984
36.595000,-0.1004,0.9824,-0.0142,0.988
36.597000,-0.1065,0.9819,-0.0066,0.988
36.599000,-0.1119,0.9829,-0.0078,0.989
36.601000,-0.1124,0.9831,-0.0090,0.990
36.608000,-0.1082,0.9826,-0.0086,0.989
36.609000,-0.0999,0.9853,-0.0034,0.990
36.610000,-0.0867,0.9875,-0.0061,0.991
36.610000,-0.0733,0.9900,-0.0139,0.993
36.611000,-0.0393,0.9926,-0.0335,0.994
36.613000,-0.0154,0.9836,-0.0435,0.985
36.615000,-0.0086,0.9775,-0.0481,0.979
36.617000,0.0005,0.9763,-0.0687,0.979
36.619000,-0.0005,0.9834,-0.0897,0.987
36.631000,-0.0024,0.9858,-0.0970,0.991
36.632000,-0.0086,0.9848,-0.1068,0.991
36.633000,-0.0208,0.9829,-0.1104,0.989
36.633000,-0.0252,0.9834,-0.1087,0.990
36.633000,-0.0313,0.9831,-0.1011,0.989
36.634000,-0.0386,0.9802,-0.0872,0.985
36.634000,-0.0420,0.9814,-0.0721,0.985
36.635000,-0.0423,0.9817,-0.0638,0.985
36.642000,-0.0379,0.9807,-0.0469,0.983
36.642000,-0.0362,0.9785,-0.0298,0.980
36.643000,-0.0352,0.9773,-0.0210,0.978
36.643000,-0.0344,0.9770,-0.0068,0.978
36.645000,-0.0406,0.9821,-0.0049,0.983
36.647000,-0.0437,0.9861,-0.0054,0.987
36.649000,-0.0511,0.9865,-0.0064,0.988
36.651000,-0.0545,0.9895,-0.0173,0.991
36.654000,-0.0550,0.9895,-0.0335,0.992
36.655000,-0.0525,0.9895,-0.0420,0.992
36.657000,-0.0513,0.9868,-0.0599,0.990
36.659000,-0.0476,0.9826,-0.0750,0.987
36.661000,-0.0469,0.9807,-0.0811,0.985
36.664000,-0.0479,0.9807,-0.0880,0.986
36.665000,-0.0450,0.9775,-0.0931,0.983
36.667000,-0.0423,0.9741,-0.0911,0.979
36.669000,-0.0423,0.9729,-0.0892,0.978
36.671000,-0.0447,0.9682,-0.0799,0.973
36.673000,-0.0454,0.9660,-0.0669,0.969
36.675000,-0.0472,0.9675,-0.0613,0.971
36.677000,-0.0513,0.9709,-0.0525,0.974
36.679000,-0.0533,0.9736,-0.0450,0.976
36.681000,-0.0525,0.9763,-0.0403,0.979
36.683000,-0.0501,0.9753,-0.0393,0.977
36.686000,-0.0452,0.9760,-0.0406,0.978
36.691000,-0.0386,0.9758,-0.0430,0.977
36.692000,-0.0364,0.9751,-0.0442,0.977
36.693000,-0.0371,0.9753,-0.0479,0.977
36.693000,-0.0435,0.9773,-0.0520,0.980
36.695000,-0.0479,0.9792,-0.0535,0.982
36.697000,-0.0601,0.9826,-0.0533,0.986
36.699000,-0.0748,0.9875,-0.0523,0.992
36.701000,-0.0865,0.9919,-0.0464,0.997
36.712000,-0.0919,0.9941,-0.0423,0.999
36.713000,-0.0997,0.9990,-0.0340,1.005
36.714000,-0.1046,1.0024,-0.0264,1.008
36.714000,-0.1046,1.0027,-0.0249,1.008
36.715000,-0.1009,1.0027,-0.0195,1.008
36.715000,-0.0938,1.0010,-0.0171,1.005
36.715000,-0.0904,0.9988,-0.0132,1.003
36.717000,-0.0862,0.9988,-0.0144,1.003
36.719000,-0.0831,0.9992,-0.0154,1.003
36.721000,-0.0862,0.9997,-0.0198,1.004
36.723000,-0.0887,1.0002,-0.0239,1.004
36.725000,-0.0943,1.0005,-0.0335,1.005
